EngagementID,UserID,ActionType,ActionDate,DeviceType,Duration
11786,690,Added a transaction,2024-03-20,Web,8471
11787,3703,Joined a group,2024-04-26,Web,4240
11788,2756,Joined a group,2024-06-30,Web,534
11789,4623,Added a transaction,2024-06-10,Web,3851
11790,3829,Created a group,2024-03-24,Web,6120
11791,3071,Added a transaction,2024-07-12,Web,4751
11792,306,Added a transaction,2024-01-14,Web,1766
11793,2559,Added a transaction,2024-04-09,Web,2889
11794,4925,Added a transaction,2024-11-23,Web,982
11795,1681,Joined a group,2024-09-07,Web,4860
11796,3130,Created a group,2024-08-11,Web,4929
11797,1505,Created a group,2024-03-06,Web,2995
11798,1962,Joined a group,2024-06-16,Web,6396
11799,2236,Created a group,2024-05-13,Web,2131
11800,942,Created a group,2024-09-19,Web,2192
11801,1877,Created a group,2024-11-25,Web,1305
11802,4920,Created a group,2024-12-05,Web,4082
11803,4879,Added a transaction,2024-12-23,Web,3340
11804,3967,Joined a group,2024-02-27,Web,7275
11805,2104,Created a group,2024-11-16,Web,852
11806,77,Created a group,2024-10-29,Web,419
11807,1625,Joined a group,2024-01-31,Web,1211
11808,1858,Created a group,2024-12-11,Web,3830
11809,521,Added a transaction,2024-05-12,Web,2051
11810,4733,Created a group,2024-09-23,Web,798
11811,1102,Joined a group,2024-09-06,Web,5178
11812,735,Added a transaction,2024-05-30,Web,3538
11813,1696,Created a group,2024-06-07,Web,6457
11814,1232,Created a group,2024-11-02,Web,1349
11815,2758,Created a group,2024-11-06,Web,5613
11816,4219,Added a transaction,2024-01-25,Web,6541
11817,1951,Created a group,2024-03-23,Web,3438
11818,435,Added a transaction,2024-04-08,Web,5606
11819,4039,Added a transaction,2024-07-21,Web,1549
11820,4826,Created a group,2024-06-30,Web,4370
11821,4423,Joined a group,2024-12-04,Web,4353
11822,2843,Created a group,2024-02-18,Web,8108
11823,2032,Created a group,2024-11-09,Web,3411
11824,2488,Joined a group,2024-02-20,Web,868
11825,3511,Created a group,2024-11-15,Web,622
11826,1746,Joined a group,2024-11-07,Web,3783
11827,4964,Added a transaction,2024-07-04,Web,1330
11828,2105,Joined a group,2024-12-02,Web,5361
11829,2234,Joined a group,2024-09-21,Web,386
11830,2197,Joined a group,2024-06-24,Web,2671
11831,94,Created a group,2024-12-07,Web,5002
11832,852,Created a group,2024-04-10,Web,4489
11833,4474,Joined a group,2024-01-09,Web,5104
11834,1623,Joined a group,2024-09-16,Web,7072
11835,3316,Joined a group,2024-03-14,Web,2212
11836,2656,Joined a group,2024-11-22,Web,1446
11837,3188,Created a group,2024-06-27,Web,5253
11838,4491,Added a transaction,2024-01-16,Web,6804
11839,4045,Created a group,2024-04-13,Web,812
11840,1715,Joined a group,2024-04-11,Web,2471
11841,1493,Added a transaction,2024-04-20,Web,4332
11842,4728,Added a transaction,2024-02-21,Web,6018
11843,3122,Added a transaction,2024-05-26,Web,4565
11844,2106,Created a group,2024-07-13,Web,3787
11845,1927,Created a group,2024-10-11,Web,2625
11846,2577,Joined a group,2024-05-09,Web,3789
11847,4238,Added a transaction,2024-05-06,Web,4309
11848,3334,Joined a group,2024-06-22,Web,1433
11849,3124,Joined a group,2024-05-23,Web,310
11850,2946,Added a transaction,2024-08-26,Web,6242
11851,2400,Added a transaction,2024-08-27,Web,501
11852,3634,Added a transaction,2024-03-21,Web,980
11853,2788,Added a transaction,2024-12-13,Web,340
11854,4895,Created a group,2024-10-11,Web,3743
11855,3975,Joined a group,2024-12-09,Web,4084
11856,846,Created a group,2024-02-01,Web,5438
11857,4392,Created a group,2024-11-04,Web,6775
11858,2753,Joined a group,2024-05-08,Web,2102
11859,172,Joined a group,2024-06-01,Web,5432
11860,3985,Joined a group,2024-02-19,Web,4315
11861,3008,Created a group,2024-04-20,Web,4319
11862,4664,Joined a group,2024-02-21,Web,4156
11863,3606,Added a transaction,2024-06-17,Web,822
11864,2067,Created a group,2024-06-19,Web,2868
11865,3008,Added a transaction,2024-05-02,Web,2869
11866,1246,Added a transaction,2024-01-05,Web,4423
11867,4056,Joined a group,2024-06-07,Web,610
11868,4593,Created a group,2024-06-01,Web,6123
11869,350,Created a group,2024-08-05,Web,6982
11870,2875,Joined a group,2024-05-09,Web,7040
11871,1395,Joined a group,2024-01-23,Web,3726
11872,1150,Added a transaction,2024-12-16,Web,3913
11873,2655,Created a group,2024-12-19,Web,1150
11874,385,Added a transaction,2024-09-28,Web,7517
11875,1576,Created a group,2024-12-17,Web,1861
11876,136,Added a transaction,2024-04-27,Web,5087
11877,1489,Added a transaction,2024-02-13,Web,1558
11878,855,Joined a group,2024-04-26,Web,685
11879,3903,Added a transaction,2024-12-04,Web,1547
11880,1764,Added a transaction,2024-01-08,Web,1600
11881,4233,Created a group,2024-05-04,Web,4366
11882,4915,Created a group,2024-05-20,Web,427
11883,634,Created a group,2024-02-15,Web,88
11884,1616,Created a group,2024-02-14,Web,442
11885,1987,Created a group,2024-05-16,Web,3844
11886,1655,Joined a group,2024-09-30,Web,4621
11887,1221,Created a group,2024-01-06,Web,7273
11888,4301,Created a group,2024-07-15,Web,3273
11889,2824,Joined a group,2024-09-07,Web,1083
11890,4860,Added a transaction,2024-11-19,Web,1653
11891,2873,Added a transaction,2024-06-14,Web,5228
11892,54,Added a transaction,2024-04-09,Web,7903
11893,3805,Joined a group,2024-01-22,Web,846
11894,4913,Joined a group,2024-06-28,Web,228
11895,2099,Joined a group,2024-10-27,Web,8055
11896,3261,Joined a group,2024-12-14,Web,3853
11897,4160,Created a group,2024-05-29,Web,2353
11898,386,Joined a group,2024-09-24,Web,3095
11899,3599,Added a transaction,2024-04-23,Web,1077
11900,3547,Added a transaction,2024-05-21,Web,2160
11901,892,Created a group,2024-02-14,Web,3117
11902,4015,Added a transaction,2024-09-09,Web,7711
11903,644,Created a group,2024-08-30,Web,7236
11904,3544,Added a transaction,2024-12-08,Web,995
11905,4786,Joined a group,2024-06-19,Web,2509
11906,1086,Joined a group,2024-05-11,Web,2877
11907,1908,Added a transaction,2024-03-04,Web,6366
11908,3837,Created a group,2024-07-11,Web,5835
11909,196,Created a group,2024-11-16,Web,1135
11910,2890,Joined a group,2024-04-12,Web,5348
11911,2492,Joined a group,2024-10-12,Web,2943
11912,2091,Created a group,2024-04-02,Web,3304
11913,2140,Added a transaction,2024-07-27,Web,2914
11914,3930,Joined a group,2024-04-30,Web,1673
11915,16,Added a transaction,2024-11-06,Web,6757
11916,1287,Joined a group,2024-04-17,Web,5234
11917,3490,Added a transaction,2024-04-17,Web,385
11918,3649,Joined a group,2024-06-15,Web,355
11919,3968,Created a group,2024-11-17,Web,3581
11920,1170,Joined a group,2024-03-15,Web,3607
11921,1605,Added a transaction,2024-04-20,Web,4080
11922,2568,Joined a group,2024-10-27,Web,1794
11923,388,Created a group,2024-03-04,Web,245
11924,4397,Joined a group,2024-02-07,Web,6162
11925,116,Added a transaction,2024-09-24,Web,1612
11926,2053,Joined a group,2024-12-03,Web,5178
11927,3434,Joined a group,2024-05-04,Web,5515
11928,2706,Joined a group,2024-10-18,Web,967
11929,555,Added a transaction,2024-11-30,Web,5356
11930,3549,Joined a group,2024-12-22,Web,3955
11931,3274,Added a transaction,2024-08-22,Web,7255
11932,4946,Added a transaction,2024-11-23,Web,4846
11933,3241,Added a transaction,2024-02-28,Web,1682
11934,1768,Joined a group,2024-11-02,Web,4260
11935,2830,Joined a group,2024-05-10,Web,7306
11936,4780,Added a transaction,2024-09-14,Web,5768
11937,176,Created a group,2024-09-10,Web,1658
11938,2894,Added a transaction,2024-01-03,Web,5307
11939,2230,Joined a group,2024-03-13,Web,2535
11940,905,Created a group,2024-06-02,Web,2069
11941,1999,Added a transaction,2024-07-28,Web,7207
11942,1512,Added a transaction,2024-12-30,Web,1798
11943,881,Created a group,2024-06-18,Web,3769
11944,4970,Added a transaction,2024-05-16,Web,7570
11945,3021,Joined a group,2024-03-20,Web,2941
11946,1994,Added a transaction,2024-09-16,Web,6622
11947,3620,Added a transaction,2024-12-18,Web,2156
11948,1633,Created a group,2024-12-24,Web,5704
11949,3889,Added a transaction,2024-03-12,Web,2531
11950,4544,Joined a group,2024-07-06,Web,574
11951,4678,Created a group,2024-09-21,Web,8260
11952,1761,Created a group,2024-04-26,Web,998
11953,3851,Added a transaction,2024-09-09,Web,4586
11954,3581,Added a transaction,2024-06-12,Web,1293
11955,3081,Created a group,2024-11-01,Web,4309
11956,3598,Created a group,2024-03-12,Web,1157
11957,4144,Added a transaction,2024-04-30,Web,541
11958,2300,Created a group,2024-12-11,Web,5629
11959,2299,Joined a group,2024-03-17,Web,2348
11960,2376,Created a group,2024-10-22,Web,8040
11961,1898,Added a transaction,2024-01-11,Web,1468
11962,4732,Created a group,2024-01-10,Web,3964
11963,3127,Joined a group,2024-06-13,Web,3283
11964,4754,Joined a group,2024-01-15,Web,6528
11965,932,Joined a group,2024-07-05,Web,3936
11966,1766,Created a group,2024-11-22,Web,523
11967,630,Joined a group,2024-05-09,Web,4446
11968,1093,Joined a group,2024-03-13,Web,1880
11969,3279,Joined a group,2024-12-28,Web,5047
11970,1640,Created a group,2024-10-04,Web,3655
11971,2874,Created a group,2024-03-30,Web,924
11972,4366,Joined a group,2024-01-23,Web,3568
11973,2196,Added a transaction,2024-06-23,Web,7872
11974,2482,Created a group,2024-08-13,Web,3103
11975,2331,Joined a group,2024-12-17,Web,3702
11976,3191,Created a group,2024-07-27,Web,378
11977,730,Created a group,2024-08-25,Web,5539
11978,1516,Created a group,2024-01-27,Web,5466
11979,2117,Added a transaction,2024-06-19,Web,2464
11980,1145,Joined a group,2024-04-08,Web,3868
11981,419,Added a transaction,2024-06-23,Web,1808
11982,2782,Created a group,2024-11-03,Web,1370
11983,3355,Added a transaction,2024-03-05,Web,2711
11984,1631,Joined a group,2024-07-04,Web,2462
11985,4731,Joined a group,2024-06-23,Web,4478
11986,485,Created a group,2024-11-12,Web,4921
11987,4416,Joined a group,2024-06-23,Web,4656
11988,1888,Added a transaction,2024-08-29,Web,3492
11989,3316,Created a group,2024-09-05,Web,2547
11990,976,Added a transaction,2024-02-19,Web,6915
11991,4616,Created a group,2024-11-17,Web,7169
11992,2561,Added a transaction,2024-12-10,Web,3413
11993,3666,Added a transaction,2024-03-21,Web,4448
11994,4276,Joined a group,2024-10-26,Web,2569
11995,3594,Created a group,2024-08-20,Web,5518
11996,4906,Joined a group,2024-01-19,Web,1609
11997,2583,Created a group,2024-09-22,Web,1309
11998,1697,Added a transaction,2024-06-12,Web,1229
11999,133,Created a group,2024-03-17,Web,111
12000,1699,Created a group,2024-01-15,Web,6452
12001,991,Created a group,2024-10-12,Web,1249
12002,556,Joined a group,2024-07-14,Web,5611
12003,1299,Created a group,2024-11-08,Web,3513
12004,4267,Joined a group,2024-06-21,Web,4446
12005,1428,Added a transaction,2024-08-24,Web,911
12006,1383,Joined a group,2024-12-23,Web,692
12007,4222,Joined a group,2024-02-24,Web,7172
12008,4241,Added a transaction,2024-09-05,Web,5765
12009,3417,Joined a group,2024-05-10,Web,2162
12010,2751,Added a transaction,2024-08-01,Web,6546
12011,2717,Joined a group,2024-07-17,Web,3182
12012,51,Added a transaction,2024-08-27,Web,3852
12013,4699,Created a group,2024-03-29,Web,3161
12014,1376,Created a group,2024-12-04,Web,3172
12015,2309,Created a group,2024-05-06,Web,1953
12016,252,Added a transaction,2024-01-02,Web,4448
12017,1913,Joined a group,2024-06-18,Web,5541
12018,1288,Created a group,2024-08-19,Web,3696
12019,1022,Joined a group,2024-01-23,Web,1613
12020,4967,Joined a group,2024-09-16,Web,2735
12021,1693,Added a transaction,2024-06-24,Web,4811
12022,4222,Joined a group,2024-10-08,Web,459
12023,4722,Added a transaction,2024-12-14,Web,123
12024,1883,Joined a group,2024-12-12,Web,671
12025,865,Joined a group,2024-05-14,Web,7041
12026,4060,Created a group,2024-08-09,Web,3435
12027,4823,Joined a group,2024-02-09,Web,5226
12028,4001,Joined a group,2024-08-07,Web,2589
12029,252,Added a transaction,2024-08-23,Web,2981
12030,2425,Created a group,2024-11-09,Web,1145
12031,4940,Added a transaction,2024-01-07,Web,4794
12032,2686,Added a transaction,2024-05-03,Web,1629
12033,8,Joined a group,2024-03-19,Web,2077
12034,4323,Joined a group,2024-11-23,Web,4643
12035,3453,Joined a group,2024-06-23,Web,6254
12036,793,Added a transaction,2024-11-03,Web,705
12037,1553,Added a transaction,2024-05-29,Web,75
12038,2385,Joined a group,2024-04-24,Web,3818
12039,103,Added a transaction,2024-10-10,Web,786
12040,4581,Joined a group,2024-02-05,Web,1642
12041,4830,Added a transaction,2024-11-19,Web,6060
12042,3450,Added a transaction,2024-01-20,Web,3714
12043,4891,Joined a group,2024-01-27,Web,2728
12044,1268,Added a transaction,2024-07-30,Web,3024
12045,1146,Joined a group,2024-09-30,Web,919
12046,2990,Joined a group,2024-09-20,Web,2371
12047,3860,Created a group,2024-06-19,Web,5589
12048,3571,Added a transaction,2024-12-06,Web,5976
12049,580,Created a group,2024-09-10,Web,5288
12050,2971,Created a group,2024-08-29,Web,7613
12051,2214,Joined a group,2024-09-10,Web,4637
12052,1643,Joined a group,2024-12-27,Web,3693
12053,4407,Created a group,2024-01-03,Web,1481
12054,2811,Added a transaction,2024-07-23,Web,7434
12055,2419,Added a transaction,2024-02-13,Web,2882
12056,2373,Created a group,2024-03-31,Web,1258
12057,3391,Joined a group,2024-07-14,Web,512
12058,1177,Added a transaction,2024-03-21,Web,3842
12059,4305,Created a group,2024-10-25,Web,6471
12060,1573,Joined a group,2024-11-16,Web,1492
12061,370,Added a transaction,2024-10-26,Web,4572
12062,3261,Added a transaction,2024-12-07,Web,2208
12063,4816,Created a group,2024-06-22,Web,6253
12064,2962,Joined a group,2024-07-11,Web,4657
12065,1179,Added a transaction,2024-10-05,Web,90
12066,4440,Added a transaction,2024-11-19,Web,7282
12067,2335,Added a transaction,2024-01-27,Web,6250
12068,2341,Added a transaction,2024-11-14,Web,5984
12069,2695,Created a group,2024-09-03,Web,1109
12070,1478,Joined a group,2024-03-06,Web,5983
12071,4657,Created a group,2024-02-06,Web,6535
12072,947,Created a group,2024-06-11,Web,1734
12073,2657,Created a group,2024-07-28,Web,3664
12074,3124,Joined a group,2024-07-03,Web,6075
12075,4873,Added a transaction,2024-07-29,Web,6232
12076,544,Created a group,2024-06-22,Web,5534
12077,4711,Joined a group,2024-06-12,Web,7979
12078,4459,Joined a group,2024-06-19,Web,1869
12079,793,Created a group,2024-03-07,Web,307
12080,1196,Added a transaction,2024-05-25,Web,2945
12081,1199,Created a group,2024-02-20,Web,1209
12082,2636,Joined a group,2024-10-01,Web,1532
12083,1093,Joined a group,2024-06-25,Web,643
12084,1129,Created a group,2024-02-13,Web,1870
12085,2259,Joined a group,2024-10-13,Web,1083
12086,1828,Joined a group,2024-05-24,Web,4788
12087,4341,Created a group,2024-07-29,Web,2874
12088,669,Added a transaction,2024-04-25,Web,3085
12089,429,Joined a group,2024-08-12,Web,525
12090,355,Added a transaction,2024-03-12,Web,4605
12091,368,Added a transaction,2024-12-29,Web,7358
12092,4634,Created a group,2024-06-14,Web,3437
12093,67,Created a group,2024-04-06,Web,315
12094,4411,Created a group,2024-02-07,Web,3801
12095,402,Joined a group,2024-01-02,Web,2294
12096,4705,Added a transaction,2024-09-19,Web,2282
12097,1212,Created a group,2024-11-22,Web,5423
12098,3555,Created a group,2024-08-15,Web,3724
12099,883,Joined a group,2024-04-15,Web,6194
12100,3316,Created a group,2024-09-16,Web,8341
12101,195,Joined a group,2024-08-08,Web,4926
12102,2596,Joined a group,2024-05-06,Web,1180
12103,4921,Created a group,2024-09-28,Web,6673
12104,3138,Added a transaction,2024-06-14,Web,3844
12105,2616,Created a group,2024-01-25,Web,5808
12106,2206,Created a group,2024-08-25,Web,3082
12107,1046,Created a group,2024-01-28,Web,4800
12108,3482,Joined a group,2024-04-08,Web,697
12109,997,Joined a group,2024-07-14,Web,5946
12110,3652,Joined a group,2024-02-15,Web,4829
12111,624,Added a transaction,2024-03-19,Web,218
12112,3087,Created a group,2024-03-29,Web,7519
12113,2431,Joined a group,2024-10-17,Web,3015
12114,1346,Created a group,2024-05-24,Web,6411
12115,2903,Added a transaction,2024-03-14,Web,357
12116,4265,Added a transaction,2024-08-10,Web,98
12117,373,Created a group,2024-12-10,Web,6800
12118,3392,Added a transaction,2024-02-24,Web,607
12119,1911,Joined a group,2024-02-16,Web,2589
12120,808,Created a group,2024-08-23,Web,5697
12121,3336,Created a group,2024-02-04,Web,5694
12122,1844,Joined a group,2024-06-28,Web,805
12123,1995,Joined a group,2024-10-29,Web,5516
12124,4002,Created a group,2024-02-06,Web,698
12125,633,Joined a group,2024-02-22,Web,160
12126,962,Added a transaction,2024-09-29,Web,3695
12127,4409,Created a group,2024-04-05,Web,8109
12128,4268,Added a transaction,2024-02-24,Web,3839
12129,3700,Joined a group,2024-07-07,Web,6672
12130,305,Joined a group,2024-03-07,Web,4114
12131,2652,Added a transaction,2024-12-19,Web,6675
12132,1405,Added a transaction,2024-06-07,Web,3457
12133,4232,Created a group,2024-03-10,Web,3072
12134,59,Created a group,2024-03-19,Web,6554
12135,4925,Created a group,2024-10-18,Web,3869
12136,3757,Created a group,2024-08-15,Web,6019
12137,1486,Joined a group,2024-07-04,Web,2546
12138,3802,Joined a group,2024-10-30,Web,1331
12139,1176,Created a group,2024-11-25,Web,4405
12140,4406,Joined a group,2024-05-03,Web,1490
12141,2811,Created a group,2024-10-18,Web,5458
12142,3872,Joined a group,2024-09-25,Web,1441
12143,4958,Created a group,2024-05-31,Web,4828
12144,22,Joined a group,2024-06-18,Web,6925
12145,1211,Joined a group,2024-05-04,Web,1092
12146,2443,Added a transaction,2024-06-03,Web,3472
12147,322,Created a group,2024-01-14,Web,5492
12148,3324,Created a group,2024-06-09,Web,8326
12149,3939,Created a group,2024-04-29,Web,7410
12150,4862,Created a group,2024-06-11,Web,5073
12151,4131,Created a group,2024-11-28,Web,6606
12152,966,Joined a group,2024-01-05,Web,5917
12153,1776,Joined a group,2024-03-08,Web,4323
12154,425,Added a transaction,2024-10-19,Web,4486
12155,2498,Created a group,2024-09-04,Web,2856
12156,3192,Joined a group,2024-03-05,Web,6050
12157,1555,Created a group,2024-01-02,Web,2607
12158,4198,Joined a group,2024-08-01,Web,630
12159,4560,Added a transaction,2024-11-25,Web,4633
12160,4839,Created a group,2024-07-12,Web,3533
12161,3921,Joined a group,2024-07-20,Web,466
12162,3997,Joined a group,2024-07-01,Web,1901
12163,2727,Joined a group,2024-12-24,Web,2663
12164,3928,Joined a group,2024-01-22,Web,4679
12165,4667,Joined a group,2024-01-03,Web,5495
12166,4821,Created a group,2024-10-26,Web,3267
12167,847,Created a group,2024-12-25,Web,710
12168,3711,Added a transaction,2024-02-08,Web,1799
12169,2410,Joined a group,2024-07-08,Web,6176
12170,4489,Created a group,2024-11-20,Web,1272
12171,1415,Joined a group,2024-02-11,Web,6632
12172,480,Joined a group,2024-07-08,Web,8245
12173,577,Added a transaction,2024-12-24,Web,5256
12174,1416,Added a transaction,2024-10-06,Web,263
12175,3613,Joined a group,2024-11-30,Web,6766
12176,3637,Added a transaction,2024-05-30,Web,5449
12177,102,Created a group,2024-01-18,Web,2103
12178,2128,Created a group,2024-12-11,Web,6965
12179,2023,Added a transaction,2024-01-11,Web,3489
12180,2235,Added a transaction,2024-09-01,Web,2305
12181,3475,Added a transaction,2024-07-04,Web,6269
12182,81,Added a transaction,2024-12-01,Web,1200
12183,245,Added a transaction,2024-11-17,Web,4154
12184,479,Created a group,2024-04-19,Web,2863
12185,3417,Created a group,2024-02-18,Web,6891
12186,3168,Added a transaction,2024-10-06,Web,2093
12187,1969,Added a transaction,2024-01-06,Web,4783
12188,1370,Created a group,2024-01-12,Web,5438
12189,4175,Joined a group,2024-12-09,Web,5418
12190,3755,Created a group,2024-05-13,Web,5700
12191,3281,Joined a group,2024-11-03,Web,3355
12192,1496,Created a group,2024-12-13,Web,1050
12193,2497,Created a group,2024-07-14,Web,8148
12194,2454,Created a group,2024-11-28,Web,1349
12195,284,Added a transaction,2024-02-01,Web,4913
12196,3050,Added a transaction,2024-08-26,Web,2245
12197,3627,Added a transaction,2024-07-10,Web,3258
12198,4900,Joined a group,2024-05-03,Web,3636
12199,2336,Joined a group,2024-08-23,Web,1815
12200,1401,Joined a group,2024-04-18,Web,6975
12201,1294,Joined a group,2024-03-19,Web,5555
12202,1885,Joined a group,2024-12-24,Web,3556
12203,4236,Created a group,2024-05-28,Web,3149
12204,3535,Joined a group,2024-02-09,Web,8360
12205,2492,Joined a group,2024-05-24,Web,6569
12206,1782,Created a group,2024-12-15,Web,5328
12207,1981,Created a group,2024-08-29,Web,2632
12208,987,Added a transaction,2024-06-07,Web,5984
12209,4845,Joined a group,2024-04-26,Web,149
12210,1744,Added a transaction,2024-10-09,Web,4806
12211,3364,Joined a group,2024-02-12,Web,3547
12212,3894,Joined a group,2024-02-11,Web,4469
12213,1687,Joined a group,2024-07-30,Web,3482
12214,4749,Created a group,2024-04-17,Web,1726
12215,3731,Added a transaction,2024-10-28,Web,2814
12216,2143,Created a group,2024-03-18,Web,3538
12217,494,Joined a group,2024-03-08,Web,4062
12218,809,Created a group,2024-07-13,Web,674
12219,991,Created a group,2024-08-20,Web,4828
12220,2484,Created a group,2024-02-17,Web,784
12221,1055,Created a group,2024-10-14,Web,1792
12222,1691,Created a group,2024-07-30,Web,4659
12223,3670,Created a group,2024-04-02,Web,4092
12224,4650,Added a transaction,2024-09-15,Web,1740
12225,3325,Added a transaction,2024-12-07,Web,4759
12226,4378,Created a group,2024-11-09,Web,893
12227,1747,Created a group,2024-02-18,Web,983
12228,3229,Created a group,2024-07-03,Web,2704
12229,3356,Created a group,2024-11-18,Web,6386
12230,2419,Created a group,2024-04-22,Web,1422
12231,1290,Created a group,2024-11-25,Web,3626
12232,874,Created a group,2024-06-01,Web,4930
12233,4746,Created a group,2024-11-21,Web,2469
12234,4739,Created a group,2024-04-10,Web,2731
12235,3140,Joined a group,2024-02-15,Web,3270
12236,1071,Created a group,2024-06-13,Web,4608
12237,3610,Joined a group,2024-02-14,Web,2831
12238,4961,Added a transaction,2024-10-08,Web,4280
12239,1,Created a group,2024-09-22,Web,1881
12240,4093,Joined a group,2024-06-12,Web,3186
12241,638,Created a group,2024-09-04,Web,2026
12242,1024,Joined a group,2024-01-09,Web,2922
12243,2509,Created a group,2024-10-31,Web,2738
12244,4799,Created a group,2024-03-21,Web,156
12245,2126,Added a transaction,2024-11-12,Web,2589
12246,652,Joined a group,2024-02-18,Web,2345
12247,2397,Created a group,2024-02-10,Web,5870
12248,4599,Added a transaction,2024-05-14,Web,3864
12249,4957,Joined a group,2024-09-14,Web,1397
12250,4962,Added a transaction,2024-05-04,Web,763
12251,3945,Joined a group,2024-06-20,Web,138
12252,815,Added a transaction,2024-05-24,Web,1468
12253,2088,Created a group,2024-10-21,Web,1628
12254,3977,Created a group,2024-04-17,Web,3577
12255,3152,Joined a group,2024-08-30,Web,5751
12256,4143,Created a group,2024-11-04,Web,2450
12257,4989,Joined a group,2024-10-21,Web,2567
12258,1663,Created a group,2024-10-21,Web,3270
12259,1062,Created a group,2024-07-30,Web,1044
12260,4310,Joined a group,2024-10-11,Web,3492
12261,1118,Added a transaction,2024-01-08,Web,2563
12262,1340,Created a group,2024-06-02,Web,377
12263,491,Added a transaction,2024-01-20,Web,524
12264,4391,Added a transaction,2024-11-24,Web,8056
12265,3718,Created a group,2024-06-03,Web,2915
12266,2648,Added a transaction,2024-10-21,Web,788
12267,3089,Added a transaction,2024-05-17,Web,1845
12268,1507,Added a transaction,2024-04-19,Web,1729
12269,2388,Added a transaction,2024-07-09,Web,6371
12270,4663,Created a group,2024-08-02,Web,2552
12271,605,Joined a group,2024-05-06,Web,5342
12272,4267,Created a group,2024-12-18,Web,1754
12273,1055,Created a group,2024-03-11,Web,2558
12274,2346,Created a group,2024-10-17,Web,491
12275,2020,Created a group,2024-03-17,Web,6982
12276,3340,Joined a group,2024-09-13,Web,2995
12277,3530,Created a group,2024-06-17,Web,5115
12278,29,Added a transaction,2024-05-20,Web,8360
12279,2976,Joined a group,2024-02-19,Web,5594
12280,322,Created a group,2024-03-22,Web,3021
12281,513,Added a transaction,2024-08-15,Web,5613
12282,343,Joined a group,2024-03-16,Web,3269
12283,1825,Created a group,2024-05-19,Web,1711
12284,3903,Created a group,2024-06-04,Web,3832
12285,2813,Added a transaction,2024-11-01,Web,6686
12286,3357,Created a group,2024-10-07,Web,4679
12287,2288,Created a group,2024-09-20,Web,2441
12288,1804,Joined a group,2024-05-04,Web,5629
12289,4270,Added a transaction,2024-10-14,Web,1359
12290,1158,Joined a group,2024-09-19,Web,5259
12291,2343,Added a transaction,2024-07-16,Web,5527
12292,4296,Created a group,2024-06-04,Web,4402
12293,2913,Joined a group,2024-01-15,Web,7488
12294,1304,Added a transaction,2024-12-01,Web,2036
12295,1505,Created a group,2024-12-05,Web,95
12296,2656,Created a group,2024-03-23,Web,1822
12297,2813,Created a group,2024-03-30,Web,2089
12298,249,Created a group,2024-01-27,Web,7127
12299,687,Created a group,2024-04-17,Web,4228
12300,3149,Joined a group,2024-04-28,Web,3825
12301,375,Added a transaction,2024-04-07,Web,2490
12302,2941,Created a group,2024-08-22,Web,6134
12303,3294,Joined a group,2024-06-30,Web,2828
12304,4205,Joined a group,2024-11-18,Web,7419
12305,74,Created a group,2024-10-30,Web,3884
12306,3703,Joined a group,2024-02-03,Web,882
12307,4984,Joined a group,2024-10-30,Web,3038
12308,183,Added a transaction,2024-12-01,Web,7479
12309,1417,Created a group,2024-10-20,Web,2759
12310,4619,Joined a group,2024-02-24,Web,5694
12311,3140,Created a group,2024-12-15,Web,170
12312,3813,Added a transaction,2024-06-16,Web,2171
12313,4758,Created a group,2024-12-07,Web,2707
12314,733,Added a transaction,2024-11-21,Web,4410
12315,4757,Created a group,2024-04-25,Web,128
12316,4188,Joined a group,2024-11-04,Web,2516
12317,4700,Joined a group,2024-08-10,Web,493
12318,4794,Joined a group,2024-01-02,Web,8122
12319,2690,Joined a group,2024-12-20,Web,659
12320,1412,Added a transaction,2024-04-03,Web,5352
12321,3720,Created a group,2024-09-17,Web,3895
12322,4771,Joined a group,2024-03-11,Web,4314
12323,2956,Created a group,2024-05-10,Web,3173
12324,4296,Created a group,2024-02-28,Web,339
12325,2359,Added a transaction,2024-12-21,Web,528
12326,612,Created a group,2024-11-24,Web,2276
12327,4437,Joined a group,2024-10-24,Web,1001
12328,1351,Added a transaction,2024-05-09,Web,2547
12329,3853,Joined a group,2024-03-31,Web,3456
12330,4641,Joined a group,2024-02-16,Web,777
12331,4554,Added a transaction,2024-01-22,Web,380
12332,961,Joined a group,2024-05-15,Web,3221
12333,2246,Joined a group,2024-02-17,Web,2301
12334,1712,Added a transaction,2024-09-21,Web,2849
12335,2626,Created a group,2024-10-10,Web,1469
12336,1412,Created a group,2024-03-24,Web,2553
12337,1415,Joined a group,2024-09-28,Web,1344
12338,1298,Created a group,2024-02-09,Web,932
12339,1247,Joined a group,2024-11-20,Web,3216
12340,2389,Added a transaction,2024-09-03,Web,1608
12341,3538,Added a transaction,2024-12-28,Web,2006
12342,353,Joined a group,2024-09-06,Web,1250
12343,243,Joined a group,2024-05-04,Web,5147
12344,1207,Added a transaction,2024-06-01,Web,562
12345,3972,Joined a group,2024-11-09,Web,260
12346,972,Created a group,2024-11-05,Web,917
12347,4677,Added a transaction,2024-11-19,Web,1361
12348,2242,Created a group,2024-10-10,Web,3741
12349,1208,Joined a group,2024-10-26,Web,2507
12350,3819,Added a transaction,2024-11-28,Web,6098
12351,4206,Added a transaction,2024-08-18,Web,5422
12352,3415,Added a transaction,2024-03-25,Web,1561
